"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Lectera"	"pH"	"acidic"	"pHacidic"	-1.65438926861651	1.12059971856323	0.139851903599081	0.290784150738133	0.260145252257876	0.348064712511695	NA	"prevalence"	23	5
"Lophodermium"	"pH"	"acidic"	"pHacidic"	1.65438926861651	1.12059971856323	0.13985190359908	0.290784150738133	0.260145252257874	0.348064712511695	NA	"prevalence"	23	18
"Monacrosporium"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Mrakiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.13827039674339	0.290784150738133	0.13827039674339	0.247431236277652	NA	"prevalence"	23	4
"Nectriaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Phacidiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Phaeotrichum"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953855	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Pholiota"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953855	0.138270396743392	0.290784150738133	0.138270396743392	0.247431236277652	NA	"prevalence"	23	4
"Phragmocephala"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Piptocephalidaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Pseudeurotiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.18809100157437	2.15082717953855	0.138270396743394	0.290784150738133	0.138270396743394	0.247431236277652	NA	"prevalence"	23	4
"Pucciniales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953855	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Rhizophlyctidales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.65438926861651	1.12059971856323	0.13985190359908	0.290784150738133	0.260145252257874	0.348064712511695	NA	"prevalence"	23	18
"Rhodosporidiobolus"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Roridomyces"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Scolecolachnum"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Skyttea"	"pH"	"acidic"	"pHacidic"	3.18809100157437	2.15082717953855	0.138270396743394	0.290784150738133	0.138270396743394	0.247431236277652	NA	"prevalence"	23	4
"Sphaerulina"	"pH"	"acidic"	"pHacidic"	3.18809100157437	2.15082717953855	0.138270396743394	0.290784150738133	0.138270396743394	0.247431236277652	NA	"prevalence"	23	4
"Spirosphaera"	"pH"	"acidic"	"pHacidic"	-1.65438926861651	1.12059971856323	0.139851903599081	0.290784150738133	0.260145252257875	0.348064712511695	NA	"prevalence"	23	5
"Teratosphaeria"	"pH"	"acidic"	"pHacidic"	3.18809100157438	2.15082717953854	0.138270396743391	0.290784150738133	0.138270396743391	0.247431236277652	NA	"prevalence"	23	4
"Thelebolus"	"pH"	"acidic"	"pHacidic"	-1.41736018069478	0.935030286787135	0.129558767888936	0.290784150738133	0.189131234954685	0.282882249945454	NA	"prevalence"	23	15
"Trechisporales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.41736018069478	0.935030286787136	0.129558767888935	0.290784150738133	0.242332061440972	0.335894320174776	NA	"prevalence"	23	8
"Serpula"	"pH"	"acidic"	"pHacidic"	-2.42111871760717	0.789493923747496	0.141946403745658	0.294508457344089	0.26374402595499	0.352064773676638	NA	"abundance"	23	4
"Lecanicillium"	"pH"	"acidic"	"pHacidic"	1.83580081684287	1.44374009421578	0.142499783880587	0.295026205006504	0.0131778752460049	0.0686199269566743	NA	"abundance"	23	13
"Sarcopodium"	"pH"	"acidic"	"pHacidic"	-5.3533314447882	2.67490871612004	0.143111338002681	0.295661934469368	0.265741820940444	0.353914222358472	NA	"abundance"	23	6
"Byssoporia"	"pH"	"acidic"	"pHacidic"	2.38487304118755	1.56439122346785	0.145099823481823	0.299133110087859	0.202457513095069	0.287519514911425	NA	"abundance"	23	6
"Fungi_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.13590037679899	0.379399109105017	0.149618878824565	0.299133110087859	0.149618878824565	0.254029749295216	NA	"abundance"	23	23
"Hebeloma"	"pH"	"acidic"	"pHacidic"	-2.55227927366227	1.35608614428931	0.145838310040294	0.299133110087859	0.270407807405179	0.359300488919985	NA	"abundance"	23	22
"Infundichalara"	"pH"	"acidic"	"pHacidic"	-2.57216285668832	1.39277616998269	0.152940726688283	0.299133110087859	0.282490587496625	0.368576883912075	NA	"abundance"	23	21
"Mycosphaerellales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-5.27709868415754	2.94784984442374	0.147941350033759	0.299133110087859	0.0127491961755028	0.0682318091614874	NA	"abundance"	23	9
"Mytilinidion"	"pH"	"acidic"	"pHacidic"	1.44951327083961	1.27279141758405	0.1517644790418	0.299133110087859	0.280496500984772	0.367634869771424	NA	"abundance"	23	22
"Naganishia"	"pH"	"acidic"	"pHacidic"	-5.99788832675437	2.41442552883563	0.150352550354167	0.299133110087859	0.278099211310332	0.365321236675845	NA	"abundance"	23	4
"Thaxterogaster"	"pH"	"acidic"	"pHacidic"	2.56068724142191	1.95658120193947	0.145838377411561	0.299133110087859	0.0672457676336698	0.168259972693771	NA	"abundance"	23	16
"Tomentella"	"pH"	"acidic"	"pHacidic"	-3.26161901820677	1.85048048137159	0.152874448285062	0.299133110087859	0.282378299631663	0.368576883912075	NA	"abundance"	23	19
"Tremellodendropsidales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-4.43422739058994	2.26191013196025	0.156060590403469	0.299133110087859	0.287766272929858	0.371882806313482	NA	"abundance"	23	6
"Venturia"	"pH"	"acidic"	"pHacidic"	0.629882088499001	0.702716406073215	0.149350736336591	0.299133110087859	0.276395830228901	0.36391068308042	NA	"abundance"	23	22
"Acaulopage"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Agonimia"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Apiosordaria"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Ascomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.297312131290032	0.381034172695429	NA	"prevalence"	23	20
"Aspergillaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Aureobasidium"	"pH"	"acidic"	"pHacidic"	-1.33790279909339	0.943858859509607	0.156342098173602	0.299133110087859	0.288241344685879	0.371882806313482	NA	"prevalence"	23	7
"Basidiomycota_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-1.25579316595622	0.8705766533113	0.14916579374899	0.299133110087859	0.276081153473213	0.36391068308042	NA	"prevalence"	23	13
"Calophoma"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Calyptella"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233032	0.161735203703528	0.299133110087859	0.161735203703528	0.254029749295216	NA	"prevalence"	23	3
"Cenangium"	"pH"	"acidic"	"pHacidic"	-2.91655769592731	2.08435809233032	0.161735203703528	0.299133110087859	0.161735203703528	0.254029749295216	NA	"prevalence"	23	3
"Cladonia"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Claroideoglomus"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Coemansia"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Comoclathris"	"pH"	"acidic"	"pHacidic"	-1.33790279909338	0.943858859509607	0.156342098173604	0.299133110087859	0.288241344685882	0.371882806313482	NA	"prevalence"	23	7
"Cyphellophora"	"pH"	"acidic"	"pHacidic"	-1.33790279909338	0.943858859509607	0.156342098173603	0.299133110087859	0.288241344685882	0.371882806313482	NA	"prevalence"	23	7
"Diaporthe"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.0843580923303	0.161735203703525	0.299133110087859	0.161735203703525	0.254029749295216	NA	"prevalence"	23	3
"Diatrype"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Dioszegia"	"pH"	"acidic"	"pHacidic"	-1.33790279909338	0.943858859509607	0.156342098173604	0.299133110087859	0.116936904397541	0.233732994583554	NA	"prevalence"	23	7
"Discosia"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Eocronartium"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Filobasidium"	"pH"	"acidic"	"pHacidic"	-2.91655769592731	2.08435809233032	0.161735203703528	0.299133110087859	0.161735203703528	0.254029749295216	NA	"prevalence"	23	3
"Hannaella"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Hypholoma"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.0843580923303	0.161735203703523	0.299133110087859	0.297312131290027	0.381034172695429	NA	"prevalence"	23	20
"Keithomyces"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Kuehneromyces"	"pH"	"acidic"	"pHacidic"	1.25579316595622	0.8705766533113	0.14916579374899	0.299133110087859	0.276081153473215	0.36391068308042	NA	"prevalence"	23	10
"Laburnicola"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Lasiobolidium"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Metapochonia"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.297312131290031	0.381034172695429	NA	"prevalence"	23	20
"Microdochium"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Niessliaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.91655769592731	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Orbiliales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.33790279909338	0.943858859509606	0.156342098173604	0.299133110087859	0.288241344685882	0.371882806313482	NA	"prevalence"	23	16
"Paramicrosporidium"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.0843580923303	0.161735203703525	0.299133110087859	0.161735203703525	0.254029749295216	NA	"prevalence"	23	3
"Peltigera"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Pseudocyclothyriella"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233032	0.161735203703528	0.299133110087859	0.161735203703528	0.254029749295216	NA	"prevalence"	23	3
"Psychronectria"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Sanchytrium"	"pH"	"acidic"	"pHacidic"	2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.0643813269803715	0.166421757367048	NA	"prevalence"	23	20
"Sarcosagium"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Subulicystidium"	"pH"	"acidic"	"pHacidic"	-2.91655769592731	2.08435809233031	0.161735203703527	0.299133110087859	0.161735203703527	0.254029749295216	NA	"prevalence"	23	3
"Tricholoma"	"pH"	"acidic"	"pHacidic"	1.25579316595622	0.8705766533113	0.14916579374899	0.299133110087859	0.276081153473214	0.36391068308042	NA	"prevalence"	23	10
"Volutella"	"pH"	"acidic"	"pHacidic"	1.25579316595622	0.8705766533113	0.14916579374899	0.299133110087859	0.23511091961837	0.327455690456429	NA	"prevalence"	23	10
"Xenodidymella"	"pH"	"acidic"	"pHacidic"	-2.91655769592732	2.08435809233031	0.161735203703526	0.299133110087859	0.161735203703526	0.254029749295216	NA	"prevalence"	23	3
"Psathyrella"	"pH"	"acidic"	"pHacidic"	3.37750393906098	2.34238976806433	0.162138303842347	0.299308541883876	0.29798777811182	0.381055167585469	NA	"abundance"	23	7
"Lachnum"	"pH"	"acidic"	"pHacidic"	1.61749976948748	1.40970864698681	0.163829123830439	0.300147319319539	0.300818265845828	0.382138368481074	NA	"abundance"	23	16
"Claussenomyces"	"pH"	"acidic"	"pHacidic"	1.21848933444116	0.87509862946166	0.163800611826623	0.300147319319539	0.0611427079604085	0.165142454210823	NA	"prevalence"	23	14
"Gymnopus"	"pH"	"acidic"	"pHacidic"	-1.21848933444115	0.87509862946166	0.163800611826625	0.300147319319539	0.300770583218473	0.382138368481074	NA	"prevalence"	23	9
"Leucosporidiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.21848933444115	0.87509862946166	0.163800611826624	0.300147319319539	0.300770583218472	0.382138368481074	NA	"prevalence"	23	14
"Leucogyrophana"	"pH"	"acidic"	"pHacidic"	1.91137222985135	0.585103838686465	0.164493808949748	0.300797530113382	0.3019294047167	0.382708762996168	NA	"abundance"	23	3
"Antarctomyces"	"pH"	"acidic"	"pHacidic"	-2.85969783899193	1.30286977198511	0.168010710485949	0.306042345621111	0.307793822133905	0.389288466506339	NA	"abundance"	23	5
"Colpoma"	"pH"	"acidic"	"pHacidic"	3.62501063076613	2.53931693400651	0.168307530959499	0.306042345621111	0.109409405450026	0.22114624879342	NA	"abundance"	23	7
"Entimomentora"	"pH"	"acidic"	"pHacidic"	-3.55349098231886	2.0191756627948	0.167722043710645	0.306042345621111	0.0258219901965356	0.0985846900886283	NA	"abundance"	23	10
"Ophiocordyceps"	"pH"	"acidic"	"pHacidic"	0.429361427953789	0.0759162962322566	0.169079868118109	0.306872059705951	0.309571734433381	0.390682232538196	NA	"abundance"	23	3
"Camptobasidiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-2.22529161245338	1.08445607540011	0.174870814041202	0.316790224690312	0.319161826478971	0.401907485195741	NA	"abundance"	23	7
"Rhodotorula"	"pH"	"acidic"	"pHacidic"	3.38271095592278	2.55538389119782	0.176096749815422	0.318417028064757	0.0267781943666343	0.0985846900886283	NA	"abundance"	23	9
"Pseudocoleophoma"	"pH"	"acidic"	"pHacidic"	-5.95304495244596	3.74540705001891	0.177935103239997	0.321143095252857	0.00257732618435898	0.0256843885268878	NA	"abundance"	23	11
"Mytilinidiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	-3.7619196735742	1.60118322729395	0.179021877499959	0.322505089151132	0.325994922376308	0.409619706811969	NA	"abundance"	23	4
"Mollisia"	"pH"	"acidic"	"pHacidic"	1.10469433477608	1.10259203061027	0.181633376743746	0.326603720033662	0.0653594099002074	0.166421757367048	NA	"abundance"	23	16
"Phaeosphaeria"	"pH"	"acidic"	"pHacidic"	1.22221318120224	0.441276479933554	0.18222761832302	0.32706657558531	0.33124833176636	0.415317864991229	NA	"abundance"	23	3
"GS05_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.14658727273885	1.16853475982652	0.194333448267068	0.330804619102993	0.350901407418767	0.439006522701401	NA	"abundance"	23	16
"Kuehneromyces"	"pH"	"acidic"	"pHacidic"	0.7237123220051	0.803735067613316	0.189054103170869	0.330804619102993	0.276081153473215	0.36391068308042	NA	"abundance"	23	10
"Ochroconis"	"pH"	"acidic"	"pHacidic"	-3.27610843044253	1.87218073603593	0.187141552260019	0.330804619102993	0.0298514052103215	0.103940435009433	NA	"abundance"	23	8
"Orbiliales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.25745883312382	1.25811267841667	0.195765981058861	0.330804619102993	0.288241344685882	0.371882806313482	NA	"abundance"	23	16
"Trichopeziza"	"pH"	"acidic"	"pHacidic"	1.41215548650286	0.959086907176333	0.195719426369458	0.330804619102993	0.353132758880527	0.440657467788462	NA	"abundance"	23	4
"Archaeorhizomycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289116	2.16447659595472	0.19478743162334	0.330804619102993	0.19478743162334	0.282882249945454	NA	"prevalence"	23	3
"Calcarisporium"	"pH"	"acidic"	"pHacidic"	1.44975022503723	1.12264393901365	0.196574938437103	0.330804619102993	0.354508170452655	0.440657467788462	NA	"prevalence"	23	5
"Camptobasidium"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"Candida"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623338	0.330804619102993	0.194787431623338	0.282882249945454	NA	"prevalence"	23	3
"Ceratobasidium"	"pH"	"acidic"	"pHacidic"	-1.44975022503723	1.12264393901365	0.196574938437103	0.330804619102993	0.0762876196332958	0.173599386409626	NA	"prevalence"	23	18
"Clavulina"	"pH"	"acidic"	"pHacidic"	2.80634354289118	2.16447659595472	0.194787431623338	0.330804619102993	0.194787431623338	0.282882249945454	NA	"prevalence"	23	3
"Entocybe"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"Entorrhizaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289116	2.16447659595472	0.19478743162334	0.330804619102993	0.19478743162334	0.282882249945454	NA	"prevalence"	23	3
"Fellomyces"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"GS01_phy_Incertae_sedis_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"GS26_ord_Incertae_sedis_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289116	2.16447659595472	0.19478743162334	0.330804619102993	0.19478743162334	0.282882249945454	NA	"prevalence"	23	3
"Helotiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"Heterocephalacria"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"Hypochnicium"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.19478743162334	0.330804619102993	0.19478743162334	0.282882249945454	NA	"prevalence"	23	3
"Kockovaella"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"Lecanoromycetes_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	1.44975022503723	1.12264393901365	0.196574938437103	0.330804619102993	0.0761715929848608	0.173599386409626	NA	"prevalence"	23	5
"Leotiaceae_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623339	0.330804619102993	0.194787431623339	0.282882249945454	NA	"prevalence"	23	3
"Leotiales_gen_Incertae_sedis"	"pH"	"acidic"	"pHacidic"	2.80634354289117	2.16447659595472	0.194787431623338	0.330804619102993	0.194787431623338	0.282882249945454	NA	"prevalence"	23	3
